id,text,label,tagging_status
13081,"Merhaba bebeğe ÇOK ACİL yuva arıyorum geçici yuvada VAKTİ KALMADI
4aylık, erkek. Kuru mama yiyor, kum eğitimi var. Dünyanın en sevecen kedisi olduguna eminim  Akıllı, hareketli, aşırı insan düşkünü. İzmir Manisa ve çevre illere sahiplendirme yapabilirim iletişim: dm/5071232497",,
13082,Özellikle senin formanın gelmiş olması sevindirici efsane sensin  #atiba,,
13083,"Batuhan boşuna zamanında sana hadsiz dememiş hadsizsin bunu tekrar bize gösterdin iyi ki Batuhan destekcisiyim onunla gurur duyuyorum o senin gibi ünlü olmaya gitmedi varoş Yüksel şampiyon olmak için gitti kalite tesadüf değildir kalite eşittir Batuhan
#batuhankaracakaya",,
13084,"müslümanlıkla ne alakası var? bak bilale anlatır gibi anlatayım sana velet 17 yaşımdayım dedi, ilk göç 2011 de oldu yani bu çocuk buraya geldiğinde 6 yaşındaydı burada okula başladı 11 yıldır burada eğitim alıyor nerelisin diyorlar suriyeliyim diyor yani entegre olamamış++",,
13085,Etimle kemiğimle nefret ediyorum yemin ediyorum tiksiniyorum.,,
13086,"Good morning love Good Luck great team We are waiting with excitement
#DemetÖzdemir #AşkTaktikleri2 
@dmtzdmr",,
13087,Muhteşem #SılaTürkoğlu,,
13088,Her erkeğin içinde azda olsa bi şerefsizlik var ya güvenmeyin,,
13089,rezilsin beybisi,,
13090,"""Bir deli, bir kuyuya, bir taş atmış, kırk akıllı bir olup çıkaramamış"" 

Yada şöyle diyelim;

Yukarı mahallede bir yalan söyledim, aşağı mahalle varınca ben de inandım.

Hâlâ Lozan'ın gizli maddesi olduğuna inanan kitle var. Yav arkadaşım yok öyle bir madde vs YOK YOK YOK",,
13091,vay arkadaş bu nedir ya.. eziyete bak yeni gelin terörü yemin ediyorum,,
13092,"Which Satsang is the right one? Saint Dr.
@Gurmeetramrahim
 Singh Ji explains about it, that where a true Saint teaches God's words or the method of meditation, and takes nothing in return, directly or indirectly, for teaching it. 
#SpiritualSunday",,
13093,Valentino brand director Yigit Turhan is now following jimin on instagram,,
13094,Doğallık falan dedik dm den bıyıklı kız fotosu geldi ahshsjsjjs,,
13095,"Bring back my brother Azeem Dost
#ReleaseAzeemDost 
#SaveAzeemDost
#ReleaseBalochMissingPersons",,
13096,Senin sümsük ogluna mı kaldım ben defol,,
13097,benimle birlikte ironiyi devam ettirip boş yapma demek yerine o da boş yapıyordur,,
13098,"1 aylık yavru köpek ishal olup hasta olacak diye 2 gecedir kakasını kontrol edip uyumuyoruz biz.. 

Çok afedersiniz ama insanoğlu çok değerli bir varlık evet ama içlerinde de onun kadar yavşak bir canlı daha yoktur herhalde yeryüzünde...
#bursa",,
13099,$BSW haydi pump sırası sende. Pozitif uyumsuzluğun hakkını ver.,,
13100,"Allah'ım yıkılmış, yorulmuş derdiyle
yalnız kalmış gönüllere sen yardım eyle.
Senden başka kimsemiz yok.
Bir çıkış kapısı bekleyenlere en hayırlı
kapılarını aç ya rabbe'l âlemin.

İyi geceler diliyorum...",,
13101,hıyar var yer misin chp de lgbt hıyarı sizin için ... Lan bu sapık işler sizin övündüğünüz şeyler .,,
13102,Güvenilir haber almamız ve bilgi edinebilmemiz için büyük fedakarlıklarla çalışan basın çalışanlarının Gazeteciler ve Basın Bayramı kutlu olsun. #gazetecilervebasınbayramı,,
13103,"AFFET TÜRKİYEM cezaevleri çok kötü durumda haksız infaz çok 
@RTErdogan
 @kilicdarogluk
 @dbdevletbahceli
 #EkimMüjdesiyleGelsin",,
13104,SUSSSS ZIRLADIN BOS YAPMA icinden nasil da gectim oeospu,,
13105,"Yengecim bu ne güzellik böyle  
@barismrtyagci
 #Bmyfc",,
13106,Sensin velet bana velet diyen mala bak jsjsjsjsjsjdj,,
13107,"https://twitter.com/kirabelacqua/status/1547295799888977920?s=21…

alkışlarla",,
13108,geçmiş zaman sıfat-fiili narteks istetmek fibrin bornova alsancak  bulundurulabilmek sonraları mekân grupları değiştirmek belgelemek morsgiller boğulmak /ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑/ niteliksiz nesim sızabilme,,
13109,"To show the reality of this world , Saint Dr Gurmeet Ram Rahim Singh Ji Insan had launched his new song .
""Paap Chupa Ke Punya Dikha Ke"" ..
Millions of people are liking this song with brilliant voice of guruji ...
#SoulAwakeningMusic",,
13110,"Adalet ve Eşitlik için; kamu ve toplumsal menfaatlerin gözetildiği, kaygı ve endişelerden uzak,bütün çalışanların haklarının eşit şekilde dağıtıldığı, çalışma barışının olduğu, alfabetik sözleşmeli ayrımının son bulması için, tüm sözleşmelilere kadro verilmelidir.
#Sözleşmeli",,
13111,Bakınız ülkedeki farklı örneklerine özelmeslekkanunu ve kurulları olan mesleklere.vatandaşın dahakolay kamusağlıkhizmetlerine ulaşmasının yegane çaresi #HekimlikMeslekKanunu dur.Eskiden hükümettabibi vardı ve en değerli kamu görevlisi idi.Böylece hekimler kamuda istihdam edilirdi,,
13112,"Üniversite önemli değil diyenlerin, hayat kısa çok üzülmeyin olmuyorsa diyenlerin, istisnasız kendilerinin ve varsa çocuklarının üniversite okumuş olmaları, yüksek yapmış olmaları ve hatta doktora yapmış olmaları. Bunun adına terbiyesizce akıl verme diyorum ben.",,
13113,Çokta sikimdeydi,,
13114,"En içten sevgiler bile karşılık görmeyince sönüp gider.

         Stefan Zweig",,
13115,"6– Eating and using narcotic drugs for pleasure.
7– To commit usurpation.
8– Being a false witness.
9– To eat in public among Muslims in the month of Ramadân.
10– To pay or get fâidh [interest].
11– To swear oaths very often.
12– To be rebellious towards your parents.",,
13116,"HÜDA PAR Genel Başkanı Zekeriya Yapıcıoğlu: ""Biz dindar insanlar olarak dini hayatının merkezine almış ve ona göre şekillendirmeye çalışan, İslam'ın bir hayat nizamı olduğuna inanan bir partiyiz""",,
13117,Bana bak lan dörtgöz canımı sıkma benim kafanı gözünü patlattır mıyım haa,,
13118,"Çok güzel bir melek 
  #SeniKalbimeSakladım  #ZeyMer #SevdaErginci",,
13119,Çok karaktersiz insan tanıdık hiç gerek yoktu,,
13120,Slak zeynep yine triplerde,,
13121,Çok kötü oldum lan morali bozulmak isteyen varsa yazsın YouTube'ye,,
13122,Tv alıyoruz amk kurulum ücretli diyor gerek yok ben kurarım dedim ama herhangi bir şey olursa mesuliyet kabul etmeyiz diyor hoşt köpek,,
13123,o kadar iğrençsin ki,,
13124,"Yoksa her şey bir psikolojik savaş mı?

Yaptığı paylaşımlarda hiç alakası yokken bir kaç kez ""Beni Sedat Peker’e benzetmeyin devleti başınıza yıkarım” diyen Levent Göktaş'a Peker ""Kimsin sen lan yavşak..."" diyerek cevap verdi.",,
13125,Update yüklemesi başarılı,,
13126,"Yiğidi öldür ama hakkını ver demişler.
Çok eleştirsem de KYK sorununu Kılıçdaroğlu çözdü, teşekkürler.",,
13127,Bazı çiçekler bazı topraklarda olmuyor.. Böyle bir şey mümkünse iyi geceler.,,
13128,"6. Mikrotonal Gitar Yarışması’nda Charles Ives düzenlemesiyle 3.lük ödülünü kazanan İngiliz gitarist Julian Woods, ödülü olan bağlamasına kavuştu 
@SalaMuzik",,
13129,"@RTErdogan
  Yönetici Olan  idari uzman ve şeflere nasıl olurda 3600 ek gösterge verilmezken 2 yıllık önlisans mezunu imam,bekçi,sayman, hemşire ye 3600 gösterge verilebilir.Bu eşitlik ilkesine ters durum hazmedilecek durum değildir.#KamuSefleri 
@RTErdogan
 @vedatbilgn
 @_aliyalcin_",,
13130,rezilsin #haberturkboykot,,
13131,Merkez üssü Balıkesir Gönen olan ve çevre illerden de hissedilen #deprem nedeniyle tüm vatandaşlarımıza geçmiş olsun dileklerimi iletiyorum.,,
13132,"Mehmet Parlak, a sacked judicial clerk, is jailed despite his deteriorating health condition. His wife Nurten Parlak calls on authorities to release her husband. 
@adalet_bakanlik
 
HastaTutukluluk Cinayettir https://boldmedya.com/2022/07/23/khkli-zabit-katibi-tek-bobregiyle-cezaevinde-eriyor/…",,
13133,Saf güzellik,,
13134,İnsanlar senin yanındaysa mutlaka kendileri içindir. Senin için sanma.,,
13135,"Fill my ""Marksheet""

Be honest!

•Maturity:- (__/10)
•Voice:-  (__/10)
•Cuteness:- (__/10)
•Nature:-  (__/10)
•Naughty:- (__/10)
•Anger:-  (__/10)
•Attitude:- (__/10)
•Add any thing else if you want:-(__/10)

Copied from tl
Flop mat karna please:)",,
13136,Smirna köpeklerden çok korkan 4 yaşında dünya tatlısı bi ufaklık. Bir hafta boyunca uzaktan baktı Minko'ya. Çok istemesine rağmen korktuğu için camekan ardından sevdi. Minko'nun da müthiş uyumu sayesinde hayatında ilk kez bir köpeğe dokundu.,,
13137,"Genel Başkanımız Sayın 
@kilicdarogluk
 önderliğinde #MilletinSesi’ni Balıkesir’den yükselttik. Demokrasi, adalet, eşitlik ve özgürlük ilkelerinin hakim olduğu Türkiye’yi hep birlikte inşa edeceğiz. #GeliyorGelmekteOlan",,
13138,Cümleten hayırlı geceler...,,
13139,we out here #berlinpride2022 #CSDBerlin2022,,
13140,Geçmişolsun istanbul #deprem,,
13141,"Ey Ademoğlu
Kalbinde bir katılık bedeninde bir hastalık ve rızkında bir ümitsizlik olduğunda bilesin ki, sana faydası olmayan boş laf etmiş, boş boş konuşmuşsundur""
Hz. Ali

%1 bile oy potansiyeli olmayan biri Alevilik nedir bilmiyor çıkmış birde başkancılık oynuyor

#Alevilik",,
13142,Twtteri kocaman bir boş yapma merkezi olarak görüyorum,,
13143,tüm tiktokurlar rezil ve varoştur ama sen rezil ve varoş birisi için sabah akşam birilerine salladığın için hepsinden daha çok varoşsun en azından siksokçular yaptıkları rezillik karşılığında para alıyorlar sen ne alıyorsun  içi boş bir kaç tane iltifat mı,,
13144,"Puana göre tercih yapılmalı bence bu haksızlık 

#tercih2022",,
13145,Your a moron,,
13146,"#NoFlyZone4Rojava 
Jibo Şehîd ferhad Derik",,
13147,Nb karmasına bayılıyorum Allah gerçekten herkesin kalbine göre veriyor ve ilahi adalet yerini buluyor bugünde öyle oldu çok şükür,,
13148,"Amedspor'u görmezden gelen haksızlık yapan kim olursa olsun bütün şehir onun karşısında olacaktır.
#StadyumlarHalkındır",,
13149,Senin tek hayali evlilik ve evliliği bir başarı olarak görmek. . Bana akıl verme,,
13150,Annesinin aynanın içinde sıkışıp kaldığını düşünen bir çocuk,,
13151,"Tek gayesi kötülük yapmak olanlar,tiksiniyorum sizden.",,
13152,dostum afedersin ama cildimi sikeyim.,,
13153,"Deniz yıldızı gibiydin, hem kalpsiz hem beyinsiz",,
13154,Sür şoför sürde şu bitli mahalleden kurtulalım,,
13155,"ANTİKÇAĞ by Kahraman Batuk · OverDrive: ebooks, audiobooks, and more for libraries and schools",,
13156,DESERVED ME THINKS,,
13157,"sevdalıyız .. 
çok özel insan..çok yetenekli sanatçı 
en güzel iyi ki.. 
@BrcAkalay
 
kuşlar kelebekler konsun yoluna 
ayağına taş değmesin 
her zaman seninleyiz #birceakalay ",,
13158,"One of the most beautiful thing of friendship is to understand and to be understood, that thing forever 
Thanks for being for me always whenever need buddy 

Jumme se yad aaya Agla Jumma Apna Hi Hai :) #7Days #NaazneenBirthday",,
13159,Fenerbahçenin tek rakibi AKP bu sene seçim olacağından çok fazla saldıramazlar bize Akpyi yeneceğiz. Hem fenerbahçeli hem akpli olanlar var O şişko obez bir çocuk var sitede ismini unuttum,,
13160,"EMİNE ERDOĞAN'A İKLİM ÖDÜLÜ

Sıfır atık projesinin mimarı Emine Erdoğan, Dünya Bankası tarafından anlamlı bir ödüle layık görüldü. Kendisine, İklim ve Kalkınma Alanında Liderlik Ödülü verilen Emine Erdoğan bu ödülü almaktan ülkesi adına gurur duyduğunu belirtti.",,
13161,"TEM Halkalı-İkitelli Yönü, sol şerit trafik kazası (hasarlı) nedeni ile 1 şerit trafiğe kapalı. Ekip sevk edildi.",,
13162,"Iyi kalpli ve sevecen olmayı doģal olmayı ,mükemmel olmaktan daha iyi olduģunu öģrendim .
        Özdemir Asaf",,
13163,"Bu kadar neşeli ve kahkahalar atmasının bir sebebi varmışşş

#duybeni #ekkan",,
13164,"Dünya gamından geçip, yokluğa kanat açıp, 

   Şevk ile her dem uçup, çağırırım dost, dost!",,
13165,"Lan okullar kapalı! Öğrenciler yaşadığı köyün  köy kahvesine gidip çay kaşığıyla protesto mu yapsın ne istiyosun

Ayrıca Erdoğan’la ne alakası var?!

İTÜ öğrencileri fiyat yüzünden protesto etmiyor, yemeklerin az ve kalitesiz olması yüzünden protesto ediyor. Okullar açılsın gör.",,
13166,Sen kurban ol bana,,
13167,Lan olum bu ilkokul mezunu bile olmayan sümüklü biri sizi nasıl kandırdı,,
13168,Hayatımda her şey çok yolunda hatta hiçbir zmaan bu kadar yolunda olmamıştı. Ama o kadar iyi hissetmiyorum ki. Sorun ne anlayabilen olursa çok mutlu olurum................................,,
13169,"Ey Âdemoğlu! Tek başına ölecek, tek başına dirilecek, tek başına hesaba çekileceksin!

H.Basri ks)",,
13170,Şiddetli niteliksiz sokak müziğine maruz kaldım.,,
13171,Bu çift halis midir? Daha ilk bölümden aşırı mutlu oldum <3,,
13172,adamım. bana bak lan dörtgöz,,
13173,"Kellesine 44 numara postalla vurup bayıltsan oradakilerin it olup sana havlayacaklarını düşününce ayarını bozduğun kantar gün gelir seni de tartar deyip geçiyorum bu tip çoğu olayda

- Abi belediye toplasın ya devlet yapsın ya (anne babasının yetiştiremediği pısırık insancık)",,
13174,"""Ölmeye hazır olan insanlar, ölmeye hazır olmayan insanlara karşı galip gelirler.""

Aliya İzzetbegoviç

#15Temmuz",,
13175,Bugün aşırı yetenekli 'idollerin' konserinden sonra bizim tayfanın telefonuna uyguladığı tarife,,
13176,Kaliğimin kenarı egemen. Beni engellemişsin ya lenn neyse iyi yapmışsın o meymenetsiz suratını görmemiş olurum. Zırt pırt önüme çıkmazsın.,,
13177,"Adam expertiz olup geldi 10 kere hala sakat misin diye soruyor, burada bir sakat var oda bu soruyu soran sensin bence.",,
13178,ulan kızım sende ne göt sevdası varmış yedin bitirdin çocuğun götünü hala doymadın iğrençsin aq,,
13179,"Bazen güzel bir kelime duymaya, içten tebessüm görmeye, değer verdiğim herhangi bir şeyin detayının fark edilmesine, desteğe ihtiyacım olduğu zamanda yanımda birini hissedebilmeye hasret kalıyorum.",,
13180,Hayatımda bu adam kadar pişkinini görmedim çok yazık :),,
13181,Milletin muhabirlerine bak birde bu Galatasaray muhabirlerine bak diğerleri oyuncu bedavaya geldi roma ödüyor diyor bizimkiler transfer ifşalıyor gelen oyuncuya sakat mısın diyor aq,,
13182,"Kadınları tehdit eden pısırık Cem Küçük sana söyleyelim,senin Twitter de ki mavi tik'in bile yargilanacak hiç merak etme.
Birce Akalay",,
13183,i needa start being more assertive & sayin what’s on mind,,
13184,Cahillik Mutluluktur. Küstahlar  kibirli ve Özgür olur. Bu durum Beyaz ve Efendi olanlar da çok bulunur.,,
13185,Tamam arkadaşlar sevgililer ve kız bible’in kariyerine zarar gelmesin diye yalan söyledi evet siz hep haklısınız hem de çok zekisiniz teşekkürler bize akıl verdiğiniz için,,
13186,Seni var ya allahına kavuştururum amk keli,,
13187,Abi bunun kanında var şerefsizlik napsın,,
13188,bu kola sigara bağımlılığı çok illet bişey,,
13189,artık yeni gelin bi kankim var,,
13190,"ey 
acılara tat veren güzellik
yüreğimize hoş geldin

geldin de
çiçekli dallara döndürdün 
                             öfkemizi

artık 
ister dolu yağsın ömrümüze 
İsterse kar

biz ki 
bildikten sonra sevmeyi

bütün sabahlar
acı renginde olsa ne çıkar

adnan yücel",,
13191,Yıl olacak 2019 bıyıklı kız görüyorum görüntü kalitem bozuldu,,
13192,"Neidüğü belirsiz, gösteriş ve sosyal medya manyağı tiplere gıpta ederek alkışlarla yaşatan insana iyi ki varsın da fazla",,
13193,"az huzur demişti. Bunu Mavi Gözlü agladın,güldün kadına saf Matematiği Bütün Kitap ayracı  #bakırköy  #ataköy",,
13194,Kullanmayın bitsin nile kapatılsın ben seviyorum #tiktokkapatılsın,,
13195,"Lütfen yürümeyi bilmeyen çarpık bacaklı kızlar etek,elbise giymesin hadi giydiniz bari podyumda gibi yürümeye çalışmayın çok komik duruyoo",,
13196,"this scene really break my heart everytime i watch it, Rabia proved how good and versatile she is in acting bravo #DuyBeni",,
13197,"""islam size yarım akıllı diyo"" diyen kız bunu kabul etmeyerek aslında yarım aklının bile olmadığını söylemeye çalışıyo bence, ne kadar dürüst",,
13198,"Selamün aleyküm hayırlı sabahlar
Yüzümüzden tebessüm eksik olmasın. 
#guenaydınlar #HayırlıSabahlar",,
13199,Değerli dostlar yoruma bayrak zinciri oluşturulalım inşAllah,,
13200,Done,,
13201,"pink sweat$ dunyanin en iyi kalpli en mukemmel insani, herkese destek oluyo FANLARININ ACTIGI ISLETMELER, FANLARININ SEVDIGI SARKICILARI VE SARKILARI PAYLASIYO YAW YERIM BEN BU ADAMI",,
13202,Haris Seferovic'i taşıyan uçak İstanbul'a iniş yaptı.,,
13203,"Dupduru baksın, dürüst olsun birde tabiki katışıksız bir imana sahip olsun… 

Peki kim ? 

Her kimse işte… Göreceğizzz…",,
13204,kız mı erkek mi hahaha kanadında ki tuy yok kız Bi yerinde onun nerden buldun bunu tüysüz bamya,,
13205,"Gözü İttsrail’i ve İran’ı kınamaya yetmeyen Arap Birliği Türkiye’yi kınamış..
Çokta tınnnnnn…
Adam olun …
Musul ve Kerkük tapulu
Türk toprağıdır... 

Demiş 1 Dost ",,
13206,Böyle bir sey olmadığı için olabilir mi yarım akıllı kardeşim,,
13207,"Every person wants to make his Sunday joyful, relaxed & peaceful. The best way is Spirituality, because through self-thinking, We can get free from all kinds of stress and attain spiritual peace. Let's adopt pious sermons of Saint Gurmeet Ram Rahim Ji and enjoy
#SpiritualSunday",,
13208,şu sevimsiz russell’ın yüzünü güldürdün iki elim yakanda bugün perez,,
13209,"Sen kim oluyorsun da bu ülkenin seçilmiş Cumhurbaşkanına hakaret ediyorsun hadsiz! Yargı karşısında hesap vereceksin! Sn. Cumhurbaşkanım bu ve bunun gibi haddini bilmezlere artık diktatör nasıl olunur göstermenin zamanı gelmedi mi? 
@RTErdogan
 
#GamzeBodurTutuklansın",,
13210,"Allahu Teala bir Ayeti Kerimesinde şöyle buyurur 

Ayetlerimi az bir fiyatla yani dunya menfaati karşılığında satmayın.Asil bana karşı gelmekten sakının.( Bakara Suresi 1/41

Bir aylık maaşa din satan İmamlar.Okuyun bunu.",,
13211,"Aslında hiç kaybetmedim; sadece sistemin istedikleri kazandı. Meteliksiz olabilirim; ama niteliksiz değilim.

Charles Bukowski",,
13212,Kışın sıcaklar gelsin diye aklımdan geçirdiğim o bir saniye için çok özür dilerim ya..,,
13213,#Zkuşağı,,
13214,Kızım bende anal fistül var diyorum nesini anlamıyorsun? Lazerle yapacaklar diyorum ya fistül işte fistül,,
13215,"It's almost a year, Afghan refugees in Indonesia have been protesting for their resettlement in a third country.
31st round of our peaceful protest, Tanjung Pinang, surabaya.  batam .Indonesia
please help and resettle us help us 9 up to10 is enough 
 #RescueAfgRefugees_Indonesia",,
13216,"Umuda tutunmuş bir aşkın tatlı heyecanı 

#Nostalji #AzCen 
@elimibirakmatv",,
13217,Bir şarkı dinliyorum senden nefret ediyorum sonra başka bir tane açıyorum sana aşığım. Şarkılarla kafayı bozdum.,,
13218,"Onbinlerce ihtiyaç sahibi aileye Umut Oldun
#UmutKervanıVakfı",,
13219,Fight Comrade fight against Fasist,,
13220,"Detseğiniz için çok teşekkür ederiz. 6500 doktora öğrencisi istihdam bekliyor 
@erolozvar
 @yekta_sarac
 #1002000istihdam",,
13221,"Az önce bir otobüse bindim Kocaeli'nde şöför arkadaş kartı okuttuktan sonra  ""aha buda beleşçi dedi"" bu ülkede paranla yada yalakalığınla bir bedel ödemediysen senin bir değerin yok. 
@kocaelibld
 @KocaeliV",,
13222,Berkan topun dibine gir at oğlum aanholta hadi özürlü oğlum,,
13223,Senin ağzını donla kapatmışlarki böyle pis kokuyorsun,,
13224,"#SüresizNafaka
*Elon Musk uzay turizmini başlattı.
*Bakü/Ceyhan hattı bitti.
*Türkiye Cumhuriyeti 1988'den bu yana 30 yakın seçim yaptı.
*Nüfus 82 milyon oldu.
*İl sayımız 81'e ulaştı.
*4.5 G internet başladı.
*Yenidoğan çocuklar 31 yaşına ulaştı.
*Süresiz Nafaka devam ediyor.*",,
13225,"Kızlar , sakallı erkek mi / sakalsız erkek mi??",,
13226,"Yok ben Lise’den itibaren NERD oldum. Ondan önce çok hayal gücü yüksek sevecen bir çocuktum. Sonra işte soru bankaları, bilim falan filan ",,
13227,Lan velet benim agzimi bozdurma ogluna bir sana iki. Laleye bak daha biyigi terlememis veletsin s. git parkta arkadaslarinla oyna,,
13228,"In the battle of youth and experience, youth prevails! IM 
@chessvaishali
 defeated GM 
@HarikaDronavali
 in a very close match in the 
@chesscom
 Women's speed chess championship. With this win, Vaishali advances to the WSCC semifinals.
Final score: Vaishali(13.5)- Harika (11.5)",,
13229,"Rahmetli Kamer Genç:
Sümüklü hocanızın sizi sırtınızdan vuracağını dediğin de üzerine yürümüştünüz..!

#BenimDestanımÇANAKKALE",,
13230,"dilek çemberi  

                          
                                     
                SİVAS SÜPER
                      KUPA
                 ŞAMP             
                     
                                   
                          ",,
13231,"Beşiktaş 1-0 Mainz (25' Cenk Tosun) 

Asist: Salih Uçan",,
13232,dünkü röportajdan jansjajsjah,,
13233,"Saint Joseph mezunu, 3 dil bilen..
Çapa tıp mezunu, hafız, genel cerrah hayat tarzından dolayı mobinge maruz kalıyor.

Hem hakka, hem halka canı gönülden hizmet etmiş, Rabb'im sizin gibi doktorların ve hayırlı insanların sayısını arttırsın inşallah..
#SalihSelman",,
13234,"+Canım weeknd konserine gidelim mi?
-Kızım boş yapma bugün cuma ,hafta sonu olsun gideriz",,
13235,"Yetenekli bebegim 
Dans 
Enstrüman 
Stil 
Performans
#kinnporscheworldtour2022 #BuildJakapan",,
13236," Bafetimbi Gomis: ""Nantes güzel bir işin kokusunu aldı. Mohamed istekli ve sevgiye ihtiyacı olan bir futbolcu. Bu sevgiyi ona verirseniz, size karşılığını verir.""",,
13237,"Umarım bu sefer kadının göndermesine koşmazsınız terbiyesiz ve hadsız yorumları yazmak için 

#EnTu #ElMer #MavSan 
#UyumdaMarkaEnginTuba 
#EnginAkyürek #TubaBüyüküstün",,
13238,Gunaydin at kafasi beyz,,
13239,"Bakan Venezuela ya gitmiş kendilerini şikayet ediyor biz herşeyi yurt dışından alıyoruz diye utanmadan sıkılmadan sen bence istifa et rezilsin yetmez topunuz istifa edin 
Akp iflas etmiş dir",,
13240,He amk keli bi akıllı sensin,,
13241,eskiden dış görünüşüm yüznden çok zorbalığa uğramıştım eski sevglim bile ayrılrken dörtgöz kilo ver gibi sözler kullanmıştı. Kiloda verdim dis görünüşüm de değişti ama bana yaşatlan travmadan kurtulamadım birinin hayatndan çıkarken bile güzel çıkmak lazım her zaman bunu savunurum,,
13242,"Annemle atışmaları;
-Aptal kafa 
+Pislik surat
-Domuz ahırı
şeklinde. Çok egleniyoz gerçekten :D",,
13243,"Ha'ahlah,muka hampir sama!",,
13244,Wellsaid sago,,
13245,"Hastaların ve hamilelerin yeri cezaevleri değildir. Adaletli davranın, kanunları uygulayın.

HamileTutuklu AyşeKaraduran",,
13246,E tamam ege susuyor işte kimse yanmasın diye çağrı yı da yakmaya çalışmıyor çağrı kendi kendine triplerde fmmgmgmgm,,
13247,"Boomerlar delirmez.
X kuşağı orta yaş krizinde delirebilir.
Y kuşağı ruh sağlığını ortaokul koridorlarinda bıraktı. Liseye kuduruk halde geçti.
Z kuşağı yavrumlar sosyalfobiden ağızlarını açamadıkları için terapiden fayda göremiyolar.
Alfa kuşağına kreşten itibaren yatış veril...",,
13248,"Somethings happening in #CAW ecosystem.

T1 listing… Maybe…

#CAW #cawarmy",,
13249,Hayattan istediğim hiçbir şey olmayacak perileri geldi yine,,
13250,"Herkes birilerine yardim ediyor , ozaman bukadar ihtiyaç sahibi aile neden var..",,
13251,1 adet incir 13.12 ₺,,
13252,"Asıl marifet,
Bir insanı
Ayakta uyutmak değil,
  Merhametin ve,
Sevginle
Ayakta tutmaktır..!!!
GÜNAYDN DOSTLAR",,
13253,Çay içiyoruz aşko kırmızı olan,,
13254,acıyla karışık o tebessüm yaşadık onu bile yaşadık,,
13255,bunlar erkekse siz nesiniz diyenlere cevabımız,,
13256,"Profilimizi dışarıya açık tutunca sanıyorlar ki istediğimiz her yorumu yapma hakkına sahibiz!

Yok öyle yama!
Herkes haddini bilecek!

Bir de yaptıgı yorumu beğenmiş zevzek !!",,
13257,"go to see the clip of deli deli deli ask bu

#GökberkDemirci",,
13258,Aga sen ortamcı alkolunden bahsediyorsun ya,,
13259,The CIA has come down in the world tbh.,,
13260,abi o hic 7.kattan asagi sallandirilmamis dazlak yumrugu yememis ki nerden bilsin,,
13261,metrodaki bitli ite kumpas kuran adamlar bunlar. kafayı çalıştırın az.,,
13262,tcde öğrenci olmak hiç stresli değil,,
13263,"Bir Ayet:
Sen, akrabaya, yoksula, yolda kalmışa hakkını ver. Allah'ın rızasını isteyenler için bu, en iyisidir. İşte onlar kurtuluşa erenlerdir.
(Rûm, 30/38)

Bir Hadis:
Namaz müminin nurudur. Oruç da cehennemden koruyan bir kalkandır.
(İbn Mâce, ""Zühd"", 22)",,
13264,senin ananı avradını sikeyim dünyanın en leş alkolü ya,,
13265,Biliydim böyle olacahını. Yeni gelin açılışlarını hiç sevmem. #VAKKO,,
13266,Dogrudur ama iman zayıfladı ateist deis çogaldı ahlah gitdi z kuşagı asi bir gençlik oldu sayın kurtoglu,,
13267,Merhaba sarı bez şimdi seninle buraları parlatıcaz tamam mı,,
13268,Host köpek.,,
13269,"Öyle bir bağ ki bizi birbirimize bağlayan ne görülür nede çözülür bu düğüm..##ÇÖH

#SONDAKİKA #deprem #BIST30 #gusgr",,
13270,"Bir kadın insanın başını nasıl belaya sokar anlatayım, bugün biz dilara ile selimiyede tur verdiğimiz guletten indik tam sahilde yüzü koyu güneşlenen bir kadın görünce kahkahayı patlatlı bu, bir de demez mi balina karaya vurmuş diye, kadın bir dönüş döndü yattığı yerden+",,
13271,Ya sonra beni arıyolar cali bey biraz döviz satarmısınız diye. Bende hoşt köpek diyip kapatıyorum telefonu ahjssjjsjsn,,
13272,"Dünyaya iyi kalpli, çalışkan, zeki, fedakar, özverili kadınların eli değse, savaşlar, kıtlıklar olur mu hiç? İstasyon’da bu ay harika kadınları konul ettikKeyifle okumanız dileğimle",,
13273,"#FreeIran2022
@Maryam_Rajavi
's #FreeIran10PointPlan:
7. We are committed to the Universal Declaration of Human Rights, and international covenant and conventions..",,
13274,"Geçmiş olsun Muğla!

#deprem",,
13275,EVET,,
13276,"“I love who I love”, the girl coming in at first, but then it’s P’Zee who came out.

If you still don’t accept what he meant, you’d better not call yourself a supporter, just sayin’ 

 #NuNewMagicDayFanCon ",,
13277,"Nerde bi karaktersiz, kişiliksiz, yüzsüz biri var elimle koymuş gibi bulurum hiç kaçırmam...",,
13278,best badi,,
13279,Puşt soytarı geber inşallah...,,
13280,One month left. I’ve written like a dozen books. This is the best one. Please get your order in before release day.,,
13281,Dorukhan Toköz: “Şampiyonlar Ligi'nde başarılı olmayı hedefliyorum. Allah nasip ederse Trabzonspor ile yine şampiyonluk yaşamak istiyorum.”,,
13282,Evden spor salonuna alkışlarla uğurlandım,,
13283,tarot vs gibi hizmetler veriyorsanız bilirsiniz ki turkiyede inanılmaz varoş ilişkiler yaşanıyor ve kadınlar kendi değerlerinin gram farkında değiller,,
13284,Özür dilerim efe. Geowdnrhwkjeoajd,,
